sample_name	c13isotoperatiorate	collection_timestamp	cryosectionreplicate	description	dissolvedox	dna_extracted	elevation	env_biome	env_feature	env_material	env_package	geo_loc_name	grosspsrate	hanssampleid	host_subject_id	irradiancepar	latitude	longitude	matdepthcryosectionmm	matdepthcryosectionmmscaled	matdepthcryosectionrel	pctcreplaced	pctcreplacedperhr	physical_specimen_location	physical_specimen_remaining	porosity	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	sample_type	scientific_name	title
10481.Hans.1.1.1	100.6906528	4/9/14 21:00	1	laboratory microbial mat microcosm	1208.093788	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	9.2170575	1-Jan	1-Jan	118.4055121	48.973062	119.476876	1.5	0	0	5.285998571	0.440499881	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.1775				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.10.1	7.349713085	4/9/14 21:00	1	laboratory microbial mat microcosm	1387.47794	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	0.108	10-Jan	10-Jan	9.0728906	48.973062	119.476876	5	3.5	0.259259259	0.477216	0.039768	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.409				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.10.2	7.349713085	4/9/14 21:00	1	laboratory microbial mat microcosm	1387.47794	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	0.108	10-Jan	10-Jan	9.0728906	48.973062	119.476876	5	3.5	0.259259259	0.477216	0.039768	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.409				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.10.3	7.349713085	4/9/14 21:00	1	laboratory microbial mat microcosm	1387.47794	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	0.108	10-Jan	10-Jan	9.0728906	48.973062	119.476876	5	3.5	0.259259259	0.477216	0.039768	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.409				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.10.4	7.349713085	4/9/14 21:00	1	laboratory microbial mat microcosm	1387.47794	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	0.108	10-Jan	10-Jan	9.0728906	48.973062	119.476876	5	3.5	0.259259259	0.477216	0.039768	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.409				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.10.5	7.349713085	4/9/14 21:00	1	laboratory microbial mat microcosm	1387.47794	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	0.108	10-Jan	10-Jan	9.0728906	48.973062	119.476876	5	3.5	0.259259259	0.477216	0.039768	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.409				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.11.1	6.870259553	4/9/14 21:00	1	laboratory microbial mat microcosm	1325.497549	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	11-Jan	11-Jan	9.15097169	48.973062	119.476876	5.5	4	0.296296296	0.424599667	0.035383306	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.412				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.12.1	6.264275848	4/9/14 21:00	1	laboratory microbial mat microcosm	1205.388885	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	12-Jan	12-Jan	5.266400825	48.973062	119.476876	6	4.5	0.333333333	0.44991	0.0374925	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.424				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.12.2	6.264275848	4/9/14 21:00	1	laboratory microbial mat microcosm	1205.388885	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	12-Jan	12-Jan	5.266400825	48.973062	119.476876	6	4.5	0.333333333	0.44991	0.0374925	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.424				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.12.3	6.264275848	4/9/14 21:00	1	laboratory microbial mat microcosm	1205.388885	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	12-Jan	12-Jan	5.266400825	48.973062	119.476876	6	4.5	0.333333333	0.44991	0.0374925	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.424				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.13.1	8.461229198	4/9/14 21:00	1	laboratory microbial mat microcosm	1091.735211	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	13-Jan	13-Jan	2.405414922	48.973062	119.476876	6.5	5	0.37037037	0.40605	0.0338375	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.517				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.14.1	5.924773129	4/9/14 21:00	1	laboratory microbial mat microcosm	986.0711517	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	14-Jan	14-Jan	0.151310696	48.973062	119.476876	7	5.5	0.407407407	0.26722	0.022268333	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.6135				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.15.1	8.860865008	4/9/14 21:00	1	laboratory microbial mat microcosm	904.5354309	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	15-Jan	15-Jan	not applicable	48.973062	119.476876	7.5	6	0.444444444	0.24411	0.0203425	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.584				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.16.1	6.991795487	4/9/14 21:00	1	laboratory microbial mat microcosm	838.7866241	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	16-Jan	16-Jan	not applicable	48.973062	119.476876	8	6.5	0.481481481	0.555605	0.046300417	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.652				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.16.2	6.991795487	4/9/14 21:00	1	laboratory microbial mat microcosm	838.7866241	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	16-Jan	16-Jan	not applicable	48.973062	119.476876	8	6.5	0.481481481	0.555605	0.046300417	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.652				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.17.1	6.269292804	4/9/14 21:00	1	laboratory microbial mat microcosm	771.3916534	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	17-Jan	17-Jan	not applicable	48.973062	119.476876	8.5	7	0.518518519	0.7245	0.060375	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.722				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.17.2	6.269292804	4/9/14 21:00	1	laboratory microbial mat microcosm	771.3916534	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	17-Jan	17-Jan	not applicable	48.973062	119.476876	8.5	7	0.518518519	0.7245	0.060375	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.722				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.18.1	5.995859856	4/9/14 21:00	1	laboratory microbial mat microcosm	720.3695732	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	18-Jan	18-Jan	not applicable	48.973062	119.476876	9	7.5	0.555555556	0.3373175	0.028109792	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.818				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.18.2	5.995859856	4/9/14 21:00	1	laboratory microbial mat microcosm	720.3695732	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	18-Jan	18-Jan	not applicable	48.973062	119.476876	9	7.5	0.555555556	0.3373175	0.028109792	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.818				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.18.3	5.995859856	4/9/14 21:00	1	laboratory microbial mat microcosm	720.3695732	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	18-Jan	18-Jan	not applicable	48.973062	119.476876	9	7.5	0.555555556	0.3373175	0.028109792	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.818				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.18.4	5.995859856	4/9/14 21:00	1	laboratory microbial mat microcosm	720.3695732	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	18-Jan	18-Jan	not applicable	48.973062	119.476876	9	7.5	0.555555556	0.3373175	0.028109792	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.818				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.18.5	5.995859856	4/9/14 21:00	1	laboratory microbial mat microcosm	720.3695732	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	18-Jan	18-Jan	not applicable	48.973062	119.476876	9	7.5	0.555555556	0.3373175	0.028109792	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.818				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.19.1	5.002251778	4/9/14 21:00	1	laboratory microbial mat microcosm	684.0661343	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	19-Jan	19-Jan	not applicable	48.973062	119.476876	9.5	8	0.592592593	0.326636667	0.027219722	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.902				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.19.2	5.002251778	4/9/14 21:00	1	laboratory microbial mat microcosm	684.0661343	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	19-Jan	19-Jan	not applicable	48.973062	119.476876	9.5	8	0.592592593	0.326636667	0.027219722	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.902				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.19.3	5.002251778	4/9/14 21:00	1	laboratory microbial mat microcosm	684.0661343	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	19-Jan	19-Jan	not applicable	48.973062	119.476876	9.5	8	0.592592593	0.326636667	0.027219722	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.902				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.19.4	5.002251778	4/9/14 21:00	1	laboratory microbial mat microcosm	684.0661343	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	19-Jan	19-Jan	not applicable	48.973062	119.476876	9.5	8	0.592592593	0.326636667	0.027219722	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.902				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.19.5	5.002251778	4/9/14 21:00	1	laboratory microbial mat microcosm	684.0661343	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	19-Jan	19-Jan	not applicable	48.973062	119.476876	9.5	8	0.592592593	0.326636667	0.027219722	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.902				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.2.1	52.44768869	4/9/14 21:00	1	laboratory microbial mat microcosm	1208.093788	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	9.2170575	2-Jan	2-Jan	118.4055121	48.973062	119.476876	1.5	0	0	5.285998571	0.440499881	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.1775				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.20.1	3.448949339	4/9/14 21:00	1	laboratory microbial mat microcosm	635.9499344	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	20-Jan	20-Jan	not applicable	48.973062	119.476876	10	8.5	0.62962963	0.22211	0.018509167	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.974				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.20.2	3.448949339	4/9/14 21:00	1	laboratory microbial mat microcosm	635.9499344	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	20-Jan	20-Jan	not applicable	48.973062	119.476876	10	8.5	0.62962963	0.22211	0.018509167	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.974				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.20.3	3.448949339	4/9/14 21:00	1	laboratory microbial mat microcosm	635.9499344	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	20-Jan	20-Jan	not applicable	48.973062	119.476876	10	8.5	0.62962963	0.22211	0.018509167	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.974				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.20.4	3.448949339	4/9/14 21:00	1	laboratory microbial mat microcosm	635.9499344	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	20-Jan	20-Jan	not applicable	48.973062	119.476876	10	8.5	0.62962963	0.22211	0.018509167	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.974				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.20.5	3.448949339	4/9/14 21:00	1	laboratory microbial mat microcosm	635.9499344	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	20-Jan	20-Jan	not applicable	48.973062	119.476876	10	8.5	0.62962963	0.22211	0.018509167	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.974				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.21.1	3.181219267	4/9/14 21:00	1	laboratory microbial mat microcosm	615.2264676	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	21-Jan	21-Jan	not applicable	48.973062	119.476876	10.5	9	0.666666667	0.18894	0.015745	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.9535				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.21.2	3.181219267	4/9/14 21:00	1	laboratory microbial mat microcosm	615.2264676	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	21-Jan	21-Jan	not applicable	48.973062	119.476876	10.5	9	0.666666667	0.18894	0.015745	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.9535				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.21.3	3.181219267	4/9/14 21:00	1	laboratory microbial mat microcosm	615.2264676	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	21-Jan	21-Jan	not applicable	48.973062	119.476876	10.5	9	0.666666667	0.18894	0.015745	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.9535				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.21.4	3.181219267	4/9/14 21:00	1	laboratory microbial mat microcosm	615.2264676	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	21-Jan	21-Jan	not applicable	48.973062	119.476876	10.5	9	0.666666667	0.18894	0.015745	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.9535				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.21.5	3.181219267	4/9/14 21:00	1	laboratory microbial mat microcosm	615.2264676	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	21-Jan	21-Jan	not applicable	48.973062	119.476876	10.5	9	0.666666667	0.18894	0.015745	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.9535				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.22.1	2.592786746	4/9/14 21:00	1	laboratory microbial mat microcosm	616.9946823	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	22-Jan	22-Jan	not applicable	48.973062	119.476876	11	9.5	0.703703704	0.157893333	0.013157778	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.937				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.22.2	2.592786746	4/9/14 21:00	1	laboratory microbial mat microcosm	616.9946823	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	22-Jan	22-Jan	not applicable	48.973062	119.476876	11	9.5	0.703703704	0.157893333	0.013157778	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.937				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.22.3	2.592786746	4/9/14 21:00	1	laboratory microbial mat microcosm	616.9946823	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	22-Jan	22-Jan	not applicable	48.973062	119.476876	11	9.5	0.703703704	0.157893333	0.013157778	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.937				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.22.4	2.592786746	4/9/14 21:00	1	laboratory microbial mat microcosm	616.9946823	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	22-Jan	22-Jan	not applicable	48.973062	119.476876	11	9.5	0.703703704	0.157893333	0.013157778	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.937				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.22.5	2.592786746	4/9/14 21:00	1	laboratory microbial mat microcosm	616.9946823	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	22-Jan	22-Jan	not applicable	48.973062	119.476876	11	9.5	0.703703704	0.157893333	0.013157778	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.937				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.23.1	2.213927915	4/9/14 21:00	1	laboratory microbial mat microcosm	595.3351273	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	23-Jan	23-Jan	not applicable	48.973062	119.476876	11.5	10	0.740740741	0.14749	0.012290833	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.964				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.23.2	2.213927915	4/9/14 21:00	1	laboratory microbial mat microcosm	595.3351273	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	23-Jan	23-Jan	not applicable	48.973062	119.476876	11.5	10	0.740740741	0.14749	0.012290833	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.964				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.23.3	2.213927915	4/9/14 21:00	1	laboratory microbial mat microcosm	595.3351273	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	23-Jan	23-Jan	not applicable	48.973062	119.476876	11.5	10	0.740740741	0.14749	0.012290833	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.964				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.23.4	2.213927915	4/9/14 21:00	1	laboratory microbial mat microcosm	595.3351273	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	23-Jan	23-Jan	not applicable	48.973062	119.476876	11.5	10	0.740740741	0.14749	0.012290833	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.964				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.23.5	2.213927915	4/9/14 21:00	1	laboratory microbial mat microcosm	595.3351273	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	23-Jan	23-Jan	not applicable	48.973062	119.476876	11.5	10	0.740740741	0.14749	0.012290833	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.964				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.24.1	2.343347538	4/9/14 21:00	1	laboratory microbial mat microcosm	559.4774689	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	24-Jan	24-Jan	not applicable	48.973062	119.476876	12	10.5	0.777777778	0.106275	0.00885625	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.954				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.24.2	2.343347538	4/9/14 21:00	1	laboratory microbial mat microcosm	559.4774689	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	24-Jan	24-Jan	not applicable	48.973062	119.476876	12	10.5	0.777777778	0.106275	0.00885625	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.954				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.24.3	2.343347538	4/9/14 21:00	1	laboratory microbial mat microcosm	559.4774689	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	24-Jan	24-Jan	not applicable	48.973062	119.476876	12	10.5	0.777777778	0.106275	0.00885625	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.954				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.24.4	2.343347538	4/9/14 21:00	1	laboratory microbial mat microcosm	559.4774689	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	24-Jan	24-Jan	not applicable	48.973062	119.476876	12	10.5	0.777777778	0.106275	0.00885625	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.954				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.24.5	2.343347538	4/9/14 21:00	1	laboratory microbial mat microcosm	559.4774689	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	24-Jan	24-Jan	not applicable	48.973062	119.476876	12	10.5	0.777777778	0.106275	0.00885625	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.954				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.25.1	2.066512679	4/9/14 21:00	1	laboratory microbial mat microcosm	499.8663574	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	25-Jan	25-Jan	not applicable	48.973062	119.476876	12.5	11	0.814814815	0.11015	0.009179167	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.9255				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.25.2	2.066512679	4/9/14 21:00	1	laboratory microbial mat microcosm	499.8663574	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	25-Jan	25-Jan	not applicable	48.973062	119.476876	12.5	11	0.814814815	0.11015	0.009179167	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.9255				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.25.3	2.066512679	4/9/14 21:00	1	laboratory microbial mat microcosm	499.8663574	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	25-Jan	25-Jan	not applicable	48.973062	119.476876	12.5	11	0.814814815	0.11015	0.009179167	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.9255				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
